"id_claim_number","id_case_number","case_serial","date_created","sku","name","user_description","id_dispatch_center","value"
2992,3975,RC-2992-CS-3975-PA,2024-07-13 12:19:56.689,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2992,3975,RC-2992-CS-3975-PA,2024-07-13 12:19:56.689,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2992,3976,RC-2992-CS-3976-PA,2024-07-13 12:22:03.690,50013329,Calidad,Seleccion de tipo problema de calidad,6083,technical_especification
2992,3976,RC-2992-CS-3976-PA,2024-07-13 12:22:03.690,50013329,Calidad,Cantidad reportada problemas de calidad,6083,"10"
2992,3976,RC-2992-CS-3976-PA,2024-07-13 12:22:03.690,50013329,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2992,3976,RC-2992-CS-3976-PA,2024-07-13 12:22:03.690,50013329,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2993,3977,RC-2993-CS-3977-PA,2024-07-13 12:37:23.127,50000062,Calidad,Seleccion de tipo problema de calidad,6083,fold
2993,3977,RC-2993-CS-3977-PA,2024-07-13 12:37:23.127,50000062,Calidad,Cantidad reportada problemas de calidad,6083,"1"
2993,3977,RC-2993-CS-3977-PA,2024-07-13 12:37:23.127,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2993,3977,RC-2993-CS-3977-PA,2024-07-13 12:37:23.127,50000062,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2995,3978,RC-2995-CS-3978-PA,2024-07-15 07:38:57.315,50000056,Calidad,Seleccion de tipo problema de calidad,6083,fold
2995,3978,RC-2995-CS-3978-PA,2024-07-15 07:38:57.315,50000056,Calidad,Cantidad reportada problemas de calidad,6083,"1"
2995,3978,RC-2995-CS-3978-PA,2024-07-15 07:38:57.315,50000056,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2995,3978,RC-2995-CS-3978-PA,2024-07-15 07:38:57.315,50000056,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2996,3979,RC-2996-CS-3979-GT,2024-07-15 08:07:11.958,50000424,Calidad,Seleccion de tipo problema de calidad,1072,technical_especification
2996,3979,RC-2996-CS-3979-GT,2024-07-15 08:07:11.958,50000424,Calidad,Cantidad reportada problemas de calidad,1072,"300"
2996,3979,RC-2996-CS-3979-GT,2024-07-15 08:07:11.958,50000424,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2996,3979,RC-2996-CS-3979-GT,2024-07-15 08:07:11.958,50000424,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,true
2991,3974,RC-2991-CS-3974-GT,2024-07-12 18:28:18.868,50000381,Calidad,Seleccion de tipo problema de calidad,1072,rust
2991,3974,RC-2991-CS-3974-GT,2024-07-12 18:28:18.868,50000381,Calidad,Cantidad reportada problemas de calidad,1072,"950"
2991,3974,RC-2991-CS-3974-GT,2024-07-12 18:28:18.868,50000381,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2991,3987,RC-2991-CS-3987-GT,2024-07-15 10:47:36.579,50000381,Calidad,Seleccion de tipo problema de calidad,1072,rust
2991,3987,RC-2991-CS-3987-GT,2024-07-15 10:47:36.579,50000381,Calidad,Cantidad reportada problemas de calidad,1072,"770"
2991,3987,RC-2991-CS-3987-GT,2024-07-15 10:47:36.579,50000381,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3002,3988,RC-3002-CS-3988-GT,2024-07-15 11:05:21.678,50000057,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
3002,3988,RC-3002-CS-3988-GT,2024-07-15 11:05:21.678,50000057,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"1"
3007,3993,RC-3007-CS-3993-GT,2024-07-15 12:22:22.468,50000232,Calidad,Seleccion de tipo problema de calidad,1072,fold
3007,3993,RC-3007-CS-3993-GT,2024-07-15 12:22:22.468,50000232,Calidad,Cantidad reportada problemas de calidad,1072,"1"
3007,3993,RC-3007-CS-3993-GT,2024-07-15 12:22:22.468,50000232,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3369,4381,RC-3369-CS-4381-GT,2024-08-19 13:25:07.287,50003077,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1201,missing_amount
3012,4000,RC-3012-CS-4000-CR,2024-07-15 15:33:15.542,50000565,Calidad,Seleccion de tipo problema de calidad,5011,manufacture_issue
3012,4000,RC-3012-CS-4000-CR,2024-07-15 15:33:15.542,50000565,Calidad,Cantidad reportada problemas de calidad,5011,"118"
3012,4000,RC-3012-CS-4000-CR,2024-07-15 15:33:15.542,50000565,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3012,4000,RC-3012-CS-4000-CR,2024-07-15 15:33:15.542,50000565,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
2986,4002,RC-2986-CS-4002-GT,2024-07-16 08:30:45.510,50000260,Calidad,Seleccion de tipo problema de calidad,1131,rust
2986,4002,RC-2986-CS-4002-GT,2024-07-16 08:30:45.510,50000260,Calidad,Cantidad reportada problemas de calidad,1131,"2"
2986,4002,RC-2986-CS-4002-GT,2024-07-16 08:30:45.510,50000260,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
2986,4003,RC-2986-CS-4003-GT,2024-07-16 08:39:34.143,50000272,Calidad,Seleccion de tipo problema de calidad,1131,rust
2986,4003,RC-2986-CS-4003-GT,2024-07-16 08:39:34.143,50000272,Calidad,Cantidad reportada problemas de calidad,1131,"10"
2986,4003,RC-2986-CS-4003-GT,2024-07-16 08:39:34.143,50000272,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3015,4004,RC-3015-CS-4004-GT,2024-07-16 09:06:42.817,50000453,Producto cruzado,Cantidad reportada producto cruzado,1072,"177"
3015,4004,RC-3015-CS-4004-GT,2024-07-16 09:06:42.817,50000453,Producto cruzado,"Cliente se queda con el producto, producto cruzado",1072,false
3015,4004,RC-3015-CS-4004-GT,2024-07-16 09:06:42.817,50000453,Producto cruzado,producto seleccionado flujo cantidad diferente,1072,"50000449 - TUBO INDU.CUAD.1"" CH20 -0.91MM-"
3009,3995,RC-3009-CS-3995-GT,2024-07-15 13:10:35.902,50000260,Calidad,Cantidad reportada problemas de calidad,1131,"01"
2987,3970,RC-2987-CS-3970-GT,2024-07-12 16:31:56.114,50004868,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
2987,3970,RC-2987-CS-3970-GT,2024-07-12 16:31:56.114,50004868,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"01"
3015,4005,RC-3015-CS-4005-GT,2024-07-16 09:09:19.292,50000453,Producto cruzado,Cantidad reportada producto cruzado,1072,"23"
3015,4005,RC-3015-CS-4005-GT,2024-07-16 09:09:19.292,50000453,Producto cruzado,"Cliente se queda con el producto, producto cruzado",1072,false
3015,4005,RC-3015-CS-4005-GT,2024-07-16 09:09:19.292,50000453,Producto cruzado,producto seleccionado flujo cantidad diferente,1072,"50000451 - TUBO INDU.CUAD.1 1/2"" CH20 -0.91MM-"
3016,4008,RC-3016-CS-4008-GT,2024-07-16 14:22:47.777,50000273,Calidad,Seleccion de tipo problema de calidad,1072,manufacture_issue
3016,4008,RC-3016-CS-4008-GT,2024-07-16 14:22:47.777,50000273,Calidad,Cantidad reportada problemas de calidad,1072,"30"
3016,4008,RC-3016-CS-4008-GT,2024-07-16 14:22:47.777,50000273,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3016,4007,RC-3016-CS-4007-GT,2024-07-16 14:21:13.031,50000273,Calidad,Seleccion de tipo problema de calidad,1072,manufacture_issue
3016,4007,RC-3016-CS-4007-GT,2024-07-16 14:21:13.031,50000273,Calidad,Cantidad reportada problemas de calidad,1072,"17"
3016,4007,RC-3016-CS-4007-GT,2024-07-16 14:21:13.031,50000273,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2834,3837,RC-2834-CS-3837-GT,2024-06-27 16:27:08.681,50000448,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3016,4006,RC-3016-CS-4006-GT,2024-07-16 14:19:36.247,50000305,Calidad,Seleccion de tipo problema de calidad,1072,rust
3016,4006,RC-3016-CS-4006-GT,2024-07-16 14:19:36.247,50000305,Calidad,Cantidad reportada problemas de calidad,1072,"2"
3016,4006,RC-3016-CS-4006-GT,2024-07-16 14:19:36.247,50000305,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3018,4009,RC-3018-CS-4009-PA,2024-07-16 14:49:58.517,50013119,Calidad,Seleccion de tipo problema de calidad,6083,fold
3018,4009,RC-3018-CS-4009-PA,2024-07-16 14:49:58.517,50013119,Calidad,Cantidad reportada problemas de calidad,6083,"1"
3018,4009,RC-3018-CS-4009-PA,2024-07-16 14:49:58.517,50013119,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3018,4009,RC-3018-CS-4009-PA,2024-07-16 14:49:58.517,50013119,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3020,4011,RC-3020-CS-4011-GT,2024-07-16 15:41:31.989,50013712,Calidad,Seleccion de tipo problema de calidad,1072,rust
3020,4011,RC-3020-CS-4011-GT,2024-07-16 15:41:31.989,50013712,Calidad,Cantidad reportada problemas de calidad,1072,"4"
3020,4011,RC-3020-CS-4011-GT,2024-07-16 15:41:31.989,50013712,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3020,4011,RC-3020-CS-4011-GT,2024-07-16 15:41:31.989,50013712,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,true
3021,4012,RC-3021-CS-4012-GT,2024-07-16 15:54:22.797,50000806,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,"0"
3021,4012,RC-3021-CS-4012-GT,2024-07-16 15:54:22.797,50000806,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"01"
3022,4013,RC-3022-CS-4013-PA,2024-07-16 15:57:06.989,50013053,Calidad,Seleccion de tipo problema de calidad,6083,fold
3022,4013,RC-3022-CS-4013-PA,2024-07-16 15:57:06.989,50013053,Calidad,Cantidad reportada problemas de calidad,6083,"1"
3022,4013,RC-3022-CS-4013-PA,2024-07-16 15:57:06.989,50013053,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3022,4013,RC-3022-CS-4013-PA,2024-07-16 15:57:06.989,50013053,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2873,4014,RC-2873-CS-4014-PA,2024-07-16 16:07:01.895,50013110,Calidad,Seleccion de tipo problema de calidad,6083,fold
2873,4014,RC-2873-CS-4014-PA,2024-07-16 16:07:01.895,50013110,Calidad,Cantidad reportada problemas de calidad,6083,"2"
2873,4014,RC-2873-CS-4014-PA,2024-07-16 16:07:01.895,50013110,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2873,4014,RC-2873-CS-4014-PA,2024-07-16 16:07:01.895,50013110,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,true
3027,4017,RC-3027-CS-4017-PA,2024-07-17 06:57:29.415,50012981,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
3027,4017,RC-3027-CS-4017-PA,2024-07-17 06:57:29.415,50012981,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"1"
3028,4018,RC-3028-CS-4018-PA,2024-07-17 07:02:20.782,50012981,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
3028,4018,RC-3028-CS-4018-PA,2024-07-17 07:02:20.782,50012981,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"1"
3029,4019,RC-3029-CS-4019-PA,2024-07-17 07:33:18.183,50000057,Calidad,Seleccion de tipo problema de calidad,6083,fold
3029,4019,RC-3029-CS-4019-PA,2024-07-17 07:33:18.183,50000057,Calidad,Cantidad reportada problemas de calidad,6083,"8"
3029,4019,RC-3029-CS-4019-PA,2024-07-17 07:33:18.183,50000057,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3029,4019,RC-3029-CS-4019-PA,2024-07-17 07:33:18.183,50000057,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,true
3025,4020,RC-3025-CS-4020-GT,2024-07-17 10:05:43.430,50000453,Calidad,Seleccion de tipo problema de calidad,1072,fold
3025,4020,RC-3025-CS-4020-GT,2024-07-17 10:05:43.430,50000453,Calidad,Cantidad reportada problemas de calidad,1072,"11"
3025,4020,RC-3025-CS-4020-GT,2024-07-17 10:05:43.430,50000453,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,true
3025,4020,RC-3025-CS-4020-GT,2024-07-17 10:05:43.430,50000453,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1072,true
3025,4020,RC-3025-CS-4020-GT,2024-07-17 10:05:43.430,50000453,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,1072,"12.00"
3031,4021,RC-3031-CS-4021-NI,2024-07-17 11:05:16.074,50000575,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4021,RC-3031-CS-4021-NI,2024-07-17 11:05:16.074,50000575,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3031,4022,RC-3031-CS-4022-NI,2024-07-17 11:05:44.643,50000575,Calidad,Seleccion de tipo problema de calidad,4131,"0"
3031,4022,RC-3031-CS-4022-NI,2024-07-17 11:05:44.643,50000575,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3031,4023,RC-3031-CS-4023-NI,2024-07-17 11:06:34.859,50000575,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4023,RC-3031-CS-4023-NI,2024-07-17 11:06:34.859,50000575,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3031,4024,RC-3031-CS-4024-NI,2024-07-17 11:09:18.861,50000736,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4024,RC-3031-CS-4024-NI,2024-07-17 11:09:18.861,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4025,RC-3031-CS-4025-NI,2024-07-17 11:11:26.007,50000736,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4025,RC-3031-CS-4025-NI,2024-07-17 11:11:26.007,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4026,RC-3031-CS-4026-NI,2024-07-17 11:12:14.855,50000736,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4026,RC-3031-CS-4026-NI,2024-07-17 11:12:14.855,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4027,RC-3031-CS-4027-NI,2024-07-17 11:13:29.990,50000736,Calidad,Seleccion de tipo problema de calidad,4131,"0"
3031,4027,RC-3031-CS-4027-NI,2024-07-17 11:13:29.990,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4028,RC-3031-CS-4028-NI,2024-07-17 11:15:25.038,50000736,Calidad,Seleccion de tipo problema de calidad,4131,"0"
3031,4028,RC-3031-CS-4028-NI,2024-07-17 11:15:25.038,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4029,RC-3031-CS-4029-NI,2024-07-17 11:16:27.135,50000736,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4029,RC-3031-CS-4029-NI,2024-07-17 11:16:27.135,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3032,4030,RC-3032-CS-4030-GT,2024-07-17 12:51:34.528,50000440,Producto cruzado,Cantidad reportada producto cruzado,1072,"200"
3032,4030,RC-3032-CS-4030-GT,2024-07-17 12:51:34.528,50000440,Producto cruzado,"Cliente se queda con el producto, producto cruzado",1072,false
3032,4030,RC-3032-CS-4030-GT,2024-07-17 12:51:34.528,50000440,Producto cruzado,producto seleccionado flujo cantidad diferente,1072,"50000445 - TUBO INDU.CUAD.1"" CH21 -0.84 MM-"
3037,4031,RC-3037-CS-4031-GT,2024-07-17 16:24:47.641,50000419,Producto cruzado,Cantidad reportada producto cruzado,1131,"300"
3038,4032,RC-3038-CS-4032-GT,2024-07-17 16:30:14.222,50000447,Calidad,Seleccion de tipo problema de calidad,1131,technical_especification
3038,4032,RC-3038-CS-4032-GT,2024-07-17 16:30:14.222,50000447,Calidad,Cantidad reportada problemas de calidad,1131,"0300"
3039,4033,RC-3039-CS-4033-GT,2024-07-17 19:39:53.822,50000095,Calidad,Seleccion de tipo problema de calidad,1072,rust
3039,4033,RC-3039-CS-4033-GT,2024-07-17 19:39:53.822,50000095,Calidad,Cantidad reportada problemas de calidad,1072,"1"
3039,4033,RC-3039-CS-4033-GT,2024-07-17 19:39:53.822,50000095,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3031,4034,RC-3031-CS-4034-NI,2024-07-18 11:13:31.070,50000736,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4034,RC-3031-CS-4034-NI,2024-07-18 11:13:31.070,50000736,Calidad,Cantidad reportada problemas de calidad,4131,"4"
3031,4034,RC-3031-CS-4034-NI,2024-07-18 11:13:31.070,50000736,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3031,4034,RC-3031-CS-4034-NI,2024-07-18 11:13:31.070,50000736,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3031,4035,RC-3031-CS-4035-NI,2024-07-18 11:17:56.082,50000575,Calidad,Seleccion de tipo problema de calidad,4131,fold
3031,4035,RC-3031-CS-4035-NI,2024-07-18 11:17:56.082,50000575,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3031,4035,RC-3031-CS-4035-NI,2024-07-18 11:17:56.082,50000575,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3031,4035,RC-3031-CS-4035-NI,2024-07-18 11:17:56.082,50000575,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3040,4036,RC-3040-CS-4036-NI,2024-07-18 11:23:21.583,50010837,Calidad,Seleccion de tipo problema de calidad,4131,fold
3040,4036,RC-3040-CS-4036-NI,2024-07-18 11:23:21.583,50010837,Calidad,Cantidad reportada problemas de calidad,4131,"3"
3040,4036,RC-3040-CS-4036-NI,2024-07-18 11:23:21.583,50010837,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3040,4036,RC-3040-CS-4036-NI,2024-07-18 11:23:21.583,50010837,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3041,4037,RC-3041-CS-4037-GT,2024-07-18 11:23:41.520,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
3041,4037,RC-3041-CS-4037-GT,2024-07-18 11:23:41.520,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"27"
3369,4381,RC-3369-CS-4381-GT,2024-08-19 13:25:07.287,50003077,Cantidad diferente,Cantidad reportada cantidad diferente,1201,"100"
3046,4040,RC-3046-CS-4040-GT,2024-07-18 14:33:07.851,50000343,Calidad,Seleccion de tipo problema de calidad,1201,rust
3046,4040,RC-3046-CS-4040-GT,2024-07-18 14:33:07.851,50000343,Calidad,Cantidad reportada problemas de calidad,1201,"140"
3046,4040,RC-3046-CS-4040-GT,2024-07-18 14:33:07.851,50000343,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,true
3046,4040,RC-3046-CS-4040-GT,2024-07-18 14:33:07.851,50000343,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1201,true
3046,4040,RC-3046-CS-4040-GT,2024-07-18 14:33:07.851,50000343,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,1201,"5.00"
3047,4041,RC-3047-CS-4041-GT,2024-07-18 14:41:13.045,50004274,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1201,missing_amount
3047,4041,RC-3047-CS-4041-GT,2024-07-18 14:41:13.045,50004274,Cantidad diferente,Cantidad reportada cantidad diferente,1201,"12"
3048,4042,RC-3048-CS-4042-GT,2024-07-18 14:44:06.114,50004275,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1201,missing_amount
3048,4042,RC-3048-CS-4042-GT,2024-07-18 14:44:06.114,50004275,Cantidad diferente,Cantidad reportada cantidad diferente,1201,"40"
3049,4043,RC-3049-CS-4043-GT,2024-07-18 16:26:37.683,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
3049,4043,RC-3049-CS-4043-GT,2024-07-18 16:26:37.683,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"2"
2351,4044,RC-2351-CS-4044-PA,2024-07-19 08:02:46.199,50012980,Calidad,Seleccion de tipo problema de calidad,6083,technical_especification
2351,4044,RC-2351-CS-4044-PA,2024-07-19 08:02:46.199,50012980,Calidad,Cantidad reportada problemas de calidad,6083,"178"
2351,4044,RC-2351-CS-4044-PA,2024-07-19 08:02:46.199,50012980,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3054,4045,RC-3054-CS-4045-GT,2024-07-19 15:50:20.583,50000059,Calidad,Seleccion de tipo problema de calidad,1221,rust
3054,4045,RC-3054-CS-4045-GT,2024-07-19 15:50:20.583,50000059,Calidad,Cantidad reportada problemas de calidad,1221,"2"
3054,4045,RC-3054-CS-4045-GT,2024-07-19 15:50:20.583,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
3054,4045,RC-3054-CS-4045-GT,2024-07-19 15:50:20.583,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
3054,4046,RC-3054-CS-4046-GT,2024-07-19 15:51:51.540,50000059,Calidad,Seleccion de tipo problema de calidad,1221,rust
3054,4046,RC-3054-CS-4046-GT,2024-07-19 15:51:51.540,50000059,Calidad,Cantidad reportada problemas de calidad,1221,"437"
3054,4046,RC-3054-CS-4046-GT,2024-07-19 15:51:51.540,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
3054,4046,RC-3054-CS-4046-GT,2024-07-19 15:51:51.540,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
3054,4047,RC-3054-CS-4047-GT,2024-07-19 15:53:18.515,50000059,Calidad,Seleccion de tipo problema de calidad,1221,rust
3054,4047,RC-3054-CS-4047-GT,2024-07-19 15:53:18.515,50000059,Calidad,Cantidad reportada problemas de calidad,1221,"49"
3054,4047,RC-3054-CS-4047-GT,2024-07-19 15:53:18.515,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
3054,4047,RC-3054-CS-4047-GT,2024-07-19 15:53:18.515,50000059,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
3057,4049,RC-3057-CS-4049-CR,2024-07-20 07:18:44.265,50000893,Calidad,Seleccion de tipo problema de calidad,5011,fold
3057,4049,RC-3057-CS-4049-CR,2024-07-20 07:18:44.265,50000893,Calidad,Cantidad reportada problemas de calidad,5011,"46"
3057,4049,RC-3057-CS-4049-CR,2024-07-20 07:18:44.265,50000893,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3057,4049,RC-3057-CS-4049-CR,2024-07-20 07:18:44.265,50000893,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,true
3060,4051,RC-3060-CS-4051-GT,2024-07-20 15:12:56.397,70002993,Calidad,Seleccion de tipo problema de calidad,1201,fold
3060,4051,RC-3060-CS-4051-GT,2024-07-20 15:12:56.397,70002993,Calidad,Cantidad reportada problemas de calidad,1201,"1"
3060,4051,RC-3060-CS-4051-GT,2024-07-20 15:12:56.397,70002993,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3063,4052,RC-3063-CS-4052-GT,2024-07-22 08:33:22.776,50000750,Producto cruzado,Cantidad reportada producto cruzado,1131,"015"
3063,4053,RC-3063-CS-4053-GT,2024-07-22 08:35:08.190,50000109,Calidad,Seleccion de tipo problema de calidad,1131,rust
3063,4053,RC-3063-CS-4053-GT,2024-07-22 08:35:08.190,50000109,Calidad,Cantidad reportada problemas de calidad,1131,"02"
3045,4039,RC-3045-CS-4039-GT,2024-07-18 13:56:22.226,31000080,Calidad,Cantidad reportada problemas de calidad,1201,"1"
3044,4038,RC-3044-CS-4038-GT,2024-07-18 13:53:34.635,50014364,Calidad,Seleccion de tipo problema de calidad,1201,manufacture_issue
3044,4038,RC-3044-CS-4038-GT,2024-07-18 13:53:34.635,50014364,Calidad,Cantidad reportada problemas de calidad,1201,"29"
3056,4048,RC-3056-CS-4048-GT,2024-07-19 16:26:32.398,50010837,Cantidad diferente,Cantidad reportada cantidad diferente,1201,"1"
3064,4054,RC-3064-CS-4054-GT,2024-07-22 10:20:51.612,50000083,Calidad,Seleccion de tipo problema de calidad,1221,technical_especification
3064,4054,RC-3064-CS-4054-GT,2024-07-22 10:20:51.612,50000083,Calidad,Cantidad reportada problemas de calidad,1221,"12"
3064,4054,RC-3064-CS-4054-GT,2024-07-22 10:20:51.612,50000083,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
3064,4054,RC-3064-CS-4054-GT,2024-07-22 10:20:51.612,50000083,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
3076,4068,RC-3076-CS-4068-GT,2024-07-23 13:35:46.659,50000474,Calidad,Seleccion de tipo problema de calidad,1201,manufacture_issue
3076,4068,RC-3076-CS-4068-GT,2024-07-23 13:35:46.659,50000474,Calidad,Cantidad reportada problemas de calidad,1201,"60"
3076,4068,RC-3076-CS-4068-GT,2024-07-23 13:35:46.659,50000474,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,true
3076,4068,RC-3076-CS-4068-GT,2024-07-23 13:35:46.659,50000474,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1201,true
3068,4056,RC-3068-CS-4056-NI,2024-07-22 13:22:19.068,70000505,Calidad,Seleccion de tipo problema de calidad,4131,technical_especification
3068,4056,RC-3068-CS-4056-NI,2024-07-22 13:22:19.068,70000505,Calidad,Cantidad reportada problemas de calidad,4131,"12"
3068,4056,RC-3068-CS-4056-NI,2024-07-22 13:22:19.068,70000505,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3068,4056,RC-3068-CS-4056-NI,2024-07-22 13:22:19.068,70000505,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3069,4057,RC-3069-CS-4057-NI,2024-07-22 13:36:12.738,50000494,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
3069,4057,RC-3069-CS-4057-NI,2024-07-22 13:36:12.738,50000494,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3069,4057,RC-3069-CS-4057-NI,2024-07-22 13:36:12.738,50000494,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3069,4057,RC-3069-CS-4057-NI,2024-07-22 13:36:12.738,50000494,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3070,4058,RC-3070-CS-4058-GT,2024-07-22 17:24:36.260,50000463,Calidad,Seleccion de tipo problema de calidad,1072,fold
3070,4058,RC-3070-CS-4058-GT,2024-07-22 17:24:36.260,50000463,Calidad,Cantidad reportada problemas de calidad,1072,"1"
3070,4058,RC-3070-CS-4058-GT,2024-07-22 17:24:36.260,50000463,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3070,4059,RC-3070-CS-4059-GT,2024-07-22 17:25:26.267,50000573,Calidad,Seleccion de tipo problema de calidad,1072,fold
3070,4059,RC-3070-CS-4059-GT,2024-07-22 17:25:26.267,50000573,Calidad,Cantidad reportada problemas de calidad,1072,"1"
3070,4059,RC-3070-CS-4059-GT,2024-07-22 17:25:26.267,50000573,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3045,4039,RC-3045-CS-4039-GT,2024-07-18 13:56:22.226,31000080,Calidad,Seleccion de tipo problema de calidad,1201,manufacture_issue
3045,4039,RC-3045-CS-4039-GT,2024-07-18 13:56:22.226,31000080,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3044,4038,RC-3044-CS-4038-GT,2024-07-18 13:53:34.635,50014364,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
