date_created,product_number,type_claim,dispatch_center,country,reported_quantity,problem,client_keep_product
2024-06-17 16:59:40.811,50000270,calidad,1072,GT,02,rust,False
2024-06-17 18:04:18.468,50000573,cantidad diferente,4131,NI,13,missing_amount,False
2024-06-18 08:02:25.083,50000352,cantidad diferente,1011,GT,5,leftover_quantity,False
2024-06-18 08:09:38.631,50013103,cantidad diferente,6083,PA,1,missing_amount,False
2024-07-02 14:41:42.952,50001345,cantidad diferente,5011,CR,01,missing_amount,False
2024-06-18 08:28:47.868,50013085,calidad,6083,PA,3,rust,False
2024-06-18 09:12:19.376,50013107,cantidad diferente,6083,PA,30,missing_amount,False
2024-06-18 10:48:04.081,70001192,calidad,5011,CR,100,rust,False
2024-06-18 18:05:15.499,50013109,cantidad diferente,6083,PA,25,missing_amount,False
2024-07-26 08:12:51.376,50001373,calidad,1072,GT,200,fold,False
2024-06-18 11:55:12.905,50012478,cantidad diferente,4131,NI,1,missing_amount,False
2024-06-18 13:15:30.339,50012478,calidad,4131,NI,280,rust,False
2024-06-18 13:20:34.640,50011216,cantidad diferente,4131,NI,1,missing_amount,False
2024-06-18 13:24:22.023,50003646,calidad,4131,NI,1,rust,False
2024-06-18 15:05:28.608,70005685,cantidad diferente,1221,GT,100,missing_amount,False
2024-06-18 17:07:24.578,70000495,calidad,1074,GT,19,fold,False
2024-06-18 18:18:22.754,50013113,calidad,6083,PA,2,fold,False
2024-06-19 08:15:36.336,50000650,calidad,5011,CR,71,fold,True
2024-06-19 08:21:27.831,50000678,calidad,5011,CR,4,rust,True
2024-06-25 08:49:16.915,50000678,calidad,5011,CR,96,rust,True
2024-06-19 17:34:08.869,50010838,calidad,4131,NI,250,manufacture_issue,False
2024-06-19 17:58:24.426,50000764,calidad,4131,NI,1,fold,False
2024-06-19 18:05:25.823,50005524,producto cruzado,4131,NI,2200,cross_product,False
2024-06-20 09:45:10.628,50000770,calidad,4131,NI,6,manipulation_damage,False
2024-06-20 11:22:49.407,50012478,calidad,4131,NI,18,rust,False
2024-06-20 11:28:50.511,50000894,cantidad diferente,4131,NI,8,missing_amount,False
2024-06-20 15:31:29.942,50000145,cantidad diferente,4131,NI,1,missing_amount,False
2024-06-20 15:50:33.125,50000486,calidad,1221,GT,2,fold,False
2024-06-20 16:55:03.626,50012980,cantidad diferente,6083,PA,2,missing_amount,False
2024-06-21 08:10:22.530,50000352,cantidad diferente,1011,GT,2,leftover_quantity,False
2024-06-21 09:14:44.866,50001297,producto cruzado,4131,NI,50,cross_product,False
2024-06-21 13:23:09.201,50000439,calidad,1072,GT,01,fold,False
2024-06-21 15:50:51.193,50013122,cantidad diferente,6083,PA,15,leftover_quantity,False
2024-06-22 12:17:28.778,50000352,cantidad diferente,1221,GT,1,missing_amount,False
2024-06-22 12:39:36.288,50000362,calidad,1221,GT,2,manufacture_issue,False
2024-06-25 08:23:10.215,50013110,calidad,6083,PA,1,fold,False
2024-06-25 08:26:12.789,50013111,calidad,6083,PA,1,fold,False
2024-06-24 09:45:19.715,50000743,producto cruzado,4131,NI,83,cross_product,False
2024-06-24 09:51:06.891,50000741,producto cruzado,4131,NI,1,cross_product,False
2024-06-24 09:58:08.025,50000854,calidad,4131,NI,15,fold,False
2024-06-24 10:16:50.515,50012478,calidad,4131,NI,350,rust,False
2024-06-26 07:34:25.989,50012478,calidad,4131,NI,3500,rust,False
2024-06-24 10:20:01.386,50012478,calidad,4131,NI,2800,rust,False
2024-06-24 10:55:56.606,50000057,producto cruzado,4131,NI,20,cross_product,False
2024-06-24 11:07:40.371,50005317,cantidad diferente,4131,NI,20,missing_amount,False
2024-06-24 11:22:15.181,50012478,cantidad diferente,4131,NI,1,missing_amount,False
2024-06-24 11:42:07.907,50000584,calidad,4131,NI,1,fold,False
2024-06-24 14:35:42.576,50000014,calidad,4131,NI,400,rust,False
2024-06-24 14:42:26.709,50000016,calidad,4131,NI,44,rust,False
2024-06-24 16:30:23.163,50000526,cantidad diferente,4131,NI,1,missing_amount,False
2024-06-24 16:34:00.086,50000027,producto cruzado,5011,CR,126,cross_product,True
2024-06-25 12:02:08.573,50000497,calidad,6083,PA,2,fold,False
2024-06-25 12:34:14.723,50012478,calidad,4131,NI,032,fold,False
2024-06-25 15:00:47.547,50000350,producto cruzado,1201,GT,5,cross_product,False
2024-06-25 15:16:34.302,50000894,cantidad diferente,5011,CR,8,missing_amount,False
2024-06-25 16:00:55.027,50000343,producto cruzado,1201,GT,02,cross_product,False
2024-06-25 16:33:04.589,50000172,calidad,1072,GT,28,rust,False
2024-06-25 16:35:55.568,50000174,calidad,1072,GT,16,rust,False
2024-06-26 07:29:06.077,50003087,cantidad diferente,1072,GT,1,missing_amount,False
2024-06-26 08:25:12.853,50001293,calidad,1072,GT,48,technical_especification,False
2024-06-26 12:18:36.983,50000342,calidad,1201,GT,2,manufacture_issue,False
2024-06-26 13:44:46.006,50000097,calidad,5011,CR,35,technical_especification,False
2024-06-26 16:09:32.681,70000495,calidad,1074,GT,4,fold,False
2024-06-27 06:45:13.909,50000650,calidad,5011,CR,150,fold,True
2024-06-27 08:40:49.007,50000234,producto cruzado,1072,GT,15,cross_product,True
2024-06-27 08:42:25.867,50000234,producto cruzado,1072,GT,11,cross_product,True
2024-06-27 08:43:47.432,50000234,producto cruzado,1072,GT,138,cross_product,True
2024-06-27 12:36:57.260,50000089,cantidad diferente,5011,CR,10,missing_amount,False
2024-06-27 14:44:43.956,50012478,cantidad diferente,4131,NI,19,missing_amount,False
2024-06-27 14:47:13.124,50000379,calidad,4131,NI,28,fold,False
2024-06-27 15:31:19.762,50000436,calidad,1063,GT,4,fold,True
2024-06-27 15:35:04.774,50000436,calidad,1063,GT,4,fold,True
2024-06-27 15:36:47.520,50000436,calidad,1063,GT,4,fold,True
2024-06-27 15:41:46.693,50000647,calidad,1063,GT,1,fold,True
2024-06-27 16:27:08.681,50000448,calidad,1072,GT,8,fold,False
2024-06-27 19:45:16.403,50000001,calidad,1072,GT,2,manufacture_issue,False
2024-06-28 06:18:58.081,50012980,cantidad diferente,6083,PA,1,missing_amount,False
2024-06-28 06:20:19.001,50012981,cantidad diferente,6083,PA,3,missing_amount,False
2024-06-28 07:32:58.925,50000639,calidad,5011,CR,100,rust,True
2024-06-28 07:33:41.607,50000639,calidad,5011,CR,50,rust,True
2024-06-28 10:41:45.273,50000061,calidad,1072,GT,29,rust,False
2024-06-28 11:38:09.852,50000741,calidad,1072,GT,1,manufacture_issue,False
2024-06-28 12:16:16.006,50000239,calidad,4131,NI,36,fold,False
2024-06-28 12:45:10.032,50000349,cantidad diferente,4131,NI,90,missing_amount,False
2024-06-28 13:31:05.059,50000343,cantidad diferente,1201,GT,3,missing_amount,False
2024-06-28 13:33:04.875,50000343,calidad,1201,GT,1,manufacture_issue,False
2024-06-28 15:12:58.775,50012981,cantidad diferente,6083,PA,3,missing_amount,False
2024-06-28 15:14:07.387,50012980,cantidad diferente,6083,PA,2,missing_amount,False
2024-06-28 16:41:46.190,50000719,calidad,1072,GT,100,technical_especification,False
2024-06-28 16:42:26.847,50000423,calidad,1072,GT,3,technical_especification,False
2024-06-28 16:42:57.060,50000720,cantidad diferente,1072,GT,1,missing_amount,False
2024-06-29 10:37:55.121,50000349,cantidad diferente,4131,NI,2,missing_amount,False
2024-06-29 12:23:18.165,50013165,calidad,4131,NI,1,fold,False
2024-06-29 12:28:51.784,50013166,calidad,4131,NI,1,fold,False
2024-06-29 12:57:04.732,50003625,calidad,4131,NI,2,fold,False
2024-07-01 10:06:06.894,50012478,calidad,4131,NI,1750,rust,False
2024-07-01 16:49:31.246,50005951,cantidad diferente,5011,CR,1,missing_amount,False
2024-07-02 03:51:52.479,50000063,cantidad diferente,6083,PA,20,missing_amount,False
2024-07-02 04:03:55.228,50013115,cantidad diferente,6083,PA,25,missing_amount,False
2024-07-02 06:32:11.762,50000269,calidad,1063,GT,10,rust,False
2024-07-02 12:09:14.461,50000199,calidad,1072,GT,1,rust,False
2024-07-02 18:18:08.100,50000342,cantidad diferente,1221,GT,2,missing_amount,False
2024-07-02 18:21:01.796,50011048,calidad,1072,GT,30,technical_especification,False
2024-07-16 16:07:01.895,50013110,calidad,6083,PA,2,fold,False
2024-07-03 11:40:02.018,50000539,calidad,4131,NI,1,manipulation_damage,False
2024-07-03 11:28:39.103,50003197,cantidad diferente,5011,CR,1,missing_amount,False
2024-07-03 17:29:52.598,50000434,calidad,1063,GT,10,manipulation_damage,False
2024-07-05 14:18:18.536,50000282,cantidad diferente,5011,CR,2,leftover_quantity,False
2024-07-04 09:18:57.934,50000557,cantidad diferente,4131,NI,178,leftover_quantity,False
2024-07-04 13:19:14.808,50000028,calidad,1011,GT,20,fold,False
2024-07-04 15:35:50.334,50000071,calidad,1063,GT,15,fold,False
2024-07-04 15:43:44.904,50000128,cantidad diferente,1063,GT,03,missing_amount,False
2024-07-04 15:46:55.287,50001580,calidad,1072,GT,4,technical_especification,False
2024-07-04 16:25:22.090,50000427,producto cruzado,1011,GT,320,cross_product,False
2024-07-04 17:18:33.977,50000849,calidad,5011,CR,4,fold,False
2024-07-04 18:02:26.742,50000081,calidad,1072,GT,3,rust,False
2024-07-04 18:04:57.271,50001351,cantidad diferente,1072,GT,4,missing_amount,False
2024-07-04 18:09:33.494,50000352,calidad,1072,GT,42,rust,False
2024-07-04 18:13:54.834,50012879,producto cruzado,1072,GT,7,cross_product,False
2024-07-05 08:00:25.543,50000352,cantidad diferente,1221,GT,1,missing_amount,False
2024-07-05 13:00:25.143,50000062,cantidad diferente,6083,PA,1,missing_amount,False
2024-07-05 13:15:44.424,50000087,cantidad diferente,6083,PA,11,missing_amount,False
2024-07-05 13:23:33.276,50013037,calidad,6083,PA,2,fold,False
2024-07-05 15:02:52.311,50000129,calidad,6083,PA,2,fold,False
2024-07-05 15:21:28.419,50013332,cantidad diferente,6083,PA,20,missing_amount,False
2024-07-05 18:10:43.463,50000129,cantidad diferente,1201,GT,1,missing_amount,False
2024-07-05 18:15:06.044,50000084,calidad,1201,GT,20,rust,False
2024-07-08 11:38:37.974,50010838,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-08 11:43:55.198,50000492,calidad,4131,NI,2,manufacture_issue,False
2024-07-08 11:46:03.795,50000723,calidad,4131,NI,1,fold,False
2024-07-08 15:49:15.995,50000348,calidad,4131,NI,21,rust,False
2024-07-08 15:50:32.923,50000348,cantidad diferente,4131,NI,9,missing_amount,False
2024-07-08 16:12:51.597,50001580,calidad,1072,GT,3,manufacture_issue,False
2024-07-08 17:08:42.560,50000174,calidad,1072,GT,14,technical_especification,False
2024-07-08 17:11:12.875,50000274,calidad,1072,GT,1,technical_especification,False
2024-07-08 17:38:07.581,50000572,calidad,1072,GT,150,rust,False
2024-07-08 17:42:40.247,50000239,calidad,1072,GT,20,rust,False
2024-07-08 17:44:03.161,50000305,calidad,1072,GT,2,rust,False
2024-07-08 17:56:27.211,50000342,cantidad diferente,1221,GT,11,missing_amount,False
2024-07-09 07:17:39.822,50000088,calidad,1221,GT,30,rust,False
2024-07-09 07:18:41.139,50000062,calidad,1221,GT,15,rust,False
2024-07-09 07:19:36.122,50000136,calidad,1221,GT,15,rust,False
2024-07-09 07:22:18.100,50000082,calidad,1221,GT,9,rust,False
2024-07-09 09:16:33.125,50000662,producto cruzado,4131,NI,10,cross_product,True
2024-07-09 10:18:45.062,50000056,calidad,1221,GT,4,rust,False
2024-07-09 10:20:37.049,50000129,calidad,1221,GT,4,rust,False
2024-07-09 11:21:17.337,50012982,cantidad diferente,6083,PA,2,missing_amount,False
2024-07-09 11:52:31.128,50000441,cantidad diferente,1063,GT,0700,missing_amount,False
2024-07-09 12:45:05.603,50000428,calidad,1072,GT,08,fold,False
2024-07-09 15:52:27.059,50000087,cantidad diferente,1221,GT,1,missing_amount,False
2024-07-09 15:56:59.033,50000096,calidad,1221,GT,100,rust,False
2024-07-09 17:41:35.442,50000068,calidad,1221,GT,9,rust,False
2024-07-10 07:29:36.602,50000478,calidad,1063,GT,28,fold,True
2024-07-10 07:31:52.949,50000486,calidad,1063,GT,19,manipulation_damage,True
2024-07-10 07:34:05.342,50000263,calidad,1063,GT,015,fold,True
2024-07-10 07:54:52.529,50000263,calidad,1063,GT,15,fold,True
2024-07-10 09:41:06.622,50000032,producto cruzado,1063,GT,108,cross_product,True
2024-07-10 09:47:08.069,50000032,producto cruzado,1063,GT,49,cross_product,True
2024-07-10 10:09:34.795,50000674,cantidad diferente,1063,GT,5,missing_amount,False
2024-07-10 12:14:44.335,50002816,calidad,1063,GT,6,manipulation_damage,True
2024-07-10 13:14:27.076,50000511,calidad,1072,GT,3,fold,False
2024-07-10 13:57:19.545,50010838,calidad,4131,NI,1,manufacture_issue,False
2024-07-10 13:57:52.826,50000352,calidad,1201,GT,970,rust,False
2024-07-10 15:03:35.718,50011044,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-10 15:51:26.441,50000990,cantidad diferente,1072,GT,4,missing_amount,False
2024-07-10 17:19:12.089,50010976,calidad,1221,GT,1,fold,False
2024-07-10 17:37:26.590,50000343,calidad,1221,GT,2,manufacture_issue,False
2024-07-10 17:49:49.059,50003221,calidad,4131,NI,10,rust,False
2024-07-10 18:13:31.108,50000095,cantidad diferente,1131,GT,40,leftover_quantity,False
2024-07-10 18:15:07.000,50000096,cantidad diferente,1131,GT,40,leftover_quantity,False
2024-07-10 18:16:57.938,50000091,cantidad diferente,1131,GT,50,leftover_quantity,False
2024-07-10 18:22:29.356,50000545,cantidad diferente,1131,GT,50,leftover_quantity,False
2024-07-10 18:25:55.188,50000545,cantidad diferente,1131,GT,5,leftover_quantity,False
2024-07-10 18:27:23.091,50000591,cantidad diferente,1131,GT,10,leftover_quantity,False
2024-07-11 10:11:01.773,50000277,cantidad diferente,1072,GT,1,leftover_quantity,False
2024-08-30 16:40:07.363,50011045,calidad,1072,GT,40,rust,True
2024-07-11 14:02:42.784,50001046,calidad,1072,GT,1,fold,False
2024-08-01 07:50:20.323,50000511,calidad,1072,GT,11,rust,True
2024-07-11 18:47:49.283,50000449,calidad,1221,GT,1,manipulation_damage,False
2024-07-11 18:49:53.103,50000658,calidad,1221,GT,13,rust,False
2024-07-11 18:55:26.115,50000342,cantidad diferente,1221,GT,1,missing_amount,False
2024-07-11 22:07:22.604,50003201,calidad,6083,PA,10,fold,True
2024-08-15 15:58:05.780,50013205,cantidad diferente,1131,GT,4,missing_amount,False
2024-07-12 10:22:14.295,31000291,producto cruzado,4131,NI,4,cross_product,False
2024-07-12 11:10:13.565,50000352,calidad,1072,GT,1300,fold,True
2024-07-12 14:14:45.969,50000342,calidad,1072,GT,700,rust,True
2024-07-12 14:57:32.714,50000260,calidad,1131,GT,02,fold,False
2024-07-12 14:59:47.872,50000272,calidad,1131,GT,10,rust,False
2024-07-16 08:30:45.510,50000260,calidad,1131,GT,2,rust,False
2024-07-16 08:39:34.143,50000272,calidad,1131,GT,10,rust,False
2024-07-12 16:31:56.114,50004868,cantidad diferente,1131,GT,01,missing_amount,False
2024-07-12 18:22:42.862,50000447,calidad,1072,GT,1,fold,False
2024-07-12 18:25:08.381,50000081,calidad,1072,GT,20,rust,False
2024-07-12 18:28:18.868,50000381,calidad,1072,GT,950,rust,False
2024-07-15 10:47:36.579,50000381,calidad,1072,GT,770,rust,False
2024-07-13 12:19:56.689,50000061,calidad,6083,PA,2,technical_especification,False
2024-07-13 12:22:03.690,50013329,calidad,6083,PA,10,technical_especification,False
2024-07-13 12:37:23.127,50000062,calidad,6083,PA,1,fold,False
2024-07-15 07:38:57.315,50000056,calidad,6083,PA,1,fold,False
2024-07-15 08:07:11.958,50000424,calidad,1072,GT,300,technical_especification,False
2024-07-15 09:20:55.992,50004717,calidad,4131,NI,1.016,manipulation_damage,False
2024-07-15 11:05:21.678,50000057,cantidad diferente,1221,GT,1,missing_amount,False
2024-07-15 11:26:59.927,31000080,calidad,4131,NI,30,manufacture_issue,False
2024-07-15 11:59:05.053,50000547,calidad,4131,NI,15,manufacture_issue,False
2024-07-15 12:05:43.230,50000269,calidad,4131,NI,6,manufacture_issue,False
2024-07-15 12:22:22.468,50000232,calidad,1072,GT,1,fold,False
2024-07-15 12:29:44.191,50000034,calidad,4131,NI,70,rust,False
2024-07-15 13:10:35.902,50000260,calidad,1131,GT,01,rust,False
2024-07-15 15:33:15.542,50000565,calidad,5011,CR,118,manufacture_issue,False
2024-07-16 09:06:42.817,50000453,producto cruzado,1072,GT,177,cross_product,False
2024-07-16 09:09:19.292,50000453,producto cruzado,1072,GT,23,cross_product,False
2024-07-16 14:19:36.247,50000305,calidad,1072,GT,2,rust,False
2024-07-16 14:21:13.031,50000273,calidad,1072,GT,17,manufacture_issue,False
2024-07-16 14:22:47.777,50000273,calidad,1072,GT,30,manufacture_issue,False
2024-07-16 14:49:58.517,50013119,calidad,6083,PA,1,fold,False
2024-07-16 15:41:31.989,50013712,calidad,1072,GT,4,rust,False
2024-07-16 15:54:22.797,50000806,cantidad diferente,1063,GT,01,missing_amount,False
2024-07-16 15:57:06.989,50013053,calidad,6083,PA,1,fold,False
2024-07-17 10:05:43.430,50000453,calidad,1072,GT,11,fold,True
2024-08-21 09:56:54.651,50000352,calidad,1131,GT,56,rust,False
2024-07-17 06:57:29.415,50012981,cantidad diferente,6083,PA,1,missing_amount,False
2024-07-17 07:02:20.782,50012981,cantidad diferente,6083,PA,1,missing_amount,False
2024-07-17 07:33:18.183,50000057,calidad,6083,PA,8,fold,False
2024-07-17 11:05:16.074,50000575,calidad,4131,NI,1,fold,False
2024-07-17 11:05:44.643,50000575,calidad,4131,NI,1,fold,False
2024-07-17 11:06:34.859,50000575,calidad,4131,NI,1,fold,False
2024-07-17 11:09:18.861,50000736,calidad,4131,NI,4,fold,False
2024-07-17 11:11:26.007,50000736,calidad,4131,NI,4,fold,False
2024-07-17 11:12:14.855,50000736,calidad,4131,NI,4,fold,False
2024-07-17 11:13:29.990,50000736,calidad,4131,NI,4,fold,False
2024-07-17 11:15:25.038,50000736,calidad,4131,NI,4,fold,False
2024-07-17 11:16:27.135,50000736,calidad,4131,NI,4,fold,False
2024-07-18 11:13:31.070,50000736,calidad,4131,NI,4,fold,False
2024-07-18 11:17:56.082,50000575,calidad,4131,NI,1,fold,False
2024-07-17 12:51:34.528,50000440,producto cruzado,1072,GT,200,cross_product,False
2024-07-29 10:43:53.743,50000239,calidad,1131,GT,2,manipulation_damage,False
2024-07-30 17:37:42.031,31000252,calidad,4131,NI,20,rust,False
2024-08-06 11:30:36.784,50000109,calidad,4131,NI,9,fold,False
2024-07-17 16:24:47.641,50000419,producto cruzado,1131,GT,300,cross_product,False
2024-07-17 16:30:14.222,50000447,calidad,1131,GT,0300,technical_especification,False
2024-07-17 19:39:53.822,50000095,calidad,1072,GT,1,rust,False
2024-07-18 11:23:21.583,50010837,calidad,4131,NI,3,fold,False
2024-07-18 11:23:41.520,50000352,cantidad diferente,1221,GT,27,missing_amount,False
2024-07-23 12:35:30.422,50000342,cantidad diferente,1201,GT,14,missing_amount,False
2024-07-18 13:53:34.635,50014364,calidad,1201,GT,29,manufacture_issue,False
2024-07-18 13:56:22.226,31000080,calidad,1201,GT,1,manufacture_issue,False
2024-07-18 14:33:07.851,50000343,calidad,1201,GT,140,rust,True
2024-07-18 14:41:13.045,50004274,cantidad diferente,1201,GT,12,missing_amount,False
2024-07-18 14:44:06.114,50004275,cantidad diferente,1201,GT,40,missing_amount,False
2024-07-18 16:26:37.683,50000352,cantidad diferente,1221,GT,2,missing_amount,False
2024-07-31 09:33:55.440,50010471,calidad,1221,GT,15,manufacture_issue,True
2024-07-31 14:51:01.689,50010471,calidad,1221,GT,25,manufacture_issue,True
2024-07-31 14:56:10.248,50010471,calidad,1221,GT,20,manufacture_issue,True
2024-07-31 15:16:03.097,50010471,calidad,1221,GT,10,manufacture_issue,True
2024-07-31 15:35:06.039,50010471,calidad,1221,GT,45,manufacture_issue,True
2024-07-31 15:59:16.354,50010471,calidad,1221,GT,30,manufacture_issue,True
2024-07-31 16:34:27.677,50010471,calidad,1221,GT,20,manufacture_issue,True
2024-07-19 15:50:20.583,50000059,calidad,1221,GT,2,rust,False
2024-07-19 15:51:51.540,50000059,calidad,1221,GT,437,rust,False
2024-07-19 15:53:18.515,50000059,calidad,1221,GT,49,rust,False
2024-07-19 16:26:32.398,50010837,cantidad diferente,1201,GT,1,missing_amount,False
2024-07-20 07:18:44.265,50000893,calidad,5011,CR,46,fold,False
2024-07-20 15:12:56.397,70002993,calidad,1201,GT,1,fold,False
2024-07-22 08:33:22.776,50000750,producto cruzado,1131,GT,015,cross_product,False
2024-07-22 08:35:08.190,50000109,calidad,1131,GT,02,rust,False
2024-07-22 10:20:51.612,50000083,calidad,1221,GT,12,technical_especification,False
2024-07-22 13:22:19.068,70000505,calidad,4131,NI,12,technical_especification,False
2024-07-22 13:36:12.738,50000494,calidad,4131,NI,1,manipulation_damage,False
2024-07-22 17:24:36.260,50000463,calidad,1072,GT,1,fold,False
2024-07-22 17:25:26.267,50000573,calidad,1072,GT,1,fold,False
2024-07-23 11:11:19.567,50000352,calidad,1221,GT,975,rust,True
2024-07-23 20:54:54.964,50000348,producto cruzado,1221,GT,1500,cross_product,False
2024-07-23 11:04:12.816,50013690,cantidad diferente,6083,PA,5,missing_amount,False
2024-07-23 11:01:58.852,50000352,calidad,1221,GT,527,rust,True
2024-07-23 13:08:28.085,50014364,calidad,1201,GT,30,manufacture_issue,True
2024-07-23 13:15:08.312,50000043,calidad,1201,GT,27,rust,True
2024-07-23 13:35:46.659,50000474,calidad,1201,GT,60,manufacture_issue,True
2024-07-23 13:08:49.654,70000842,calidad,1221,GT,6,technical_especification,True
2024-07-23 15:24:05.003,50000269,calidad,1072,GT,60,technical_especification,True
2024-07-23 16:19:19.739,50000352,cantidad diferente,1201,GT,2,missing_amount,False
2024-07-23 16:33:40.242,50000906,calidad,4131,NI,2,fold,False
2024-07-24 05:35:21.846,50001297,producto cruzado,1072,GT,7000,cross_product,False
2024-07-24 13:18:38.019,50000076,calidad,4131,NI,5,technical_especification,False
2024-07-24 13:19:21.536,50000076,calidad,4131,NI,46,technical_especification,False
2024-07-24 13:20:05.735,50000076,calidad,4131,NI,23,technical_especification,False
2024-07-24 14:21:39.230,50000059,producto cruzado,1131,GT,20,cross_product,False
2024-07-31 08:22:27.803,70004908,cantidad diferente,1063,GT,1,missing_amount,False
2024-08-13 08:36:36.881,50000766,calidad,1063,GT,01,fold,False
2024-07-24 17:19:39.143,50000427,calidad,1072,GT,1,fold,False
2024-07-24 17:22:06.244,50000449,calidad,1072,GT,2,fold,False
2024-07-24 18:13:24.031,50000559,calidad,1072,GT,7,technical_especification,False
2024-07-25 10:43:07.372,50004274,cantidad diferente,4131,NI,2,missing_amount,False
2024-07-25 10:48:43.960,50005317,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-25 11:18:22.849,50000332,calidad,4131,NI,5,rust,False
2024-07-25 13:33:05.628,50003221,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-25 17:47:06.044,50011059,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-25 18:30:07.378,70001208,calidad,1221,GT,1,fold,False
2024-07-25 18:31:19.784,70001206,calidad,1221,GT,10,manufacture_issue,False
2024-07-26 11:31:36.562,70001208,calidad,1221,GT,10,manufacture_issue,False
2024-07-26 16:24:11.160,70001208,calidad,1221,GT,1,manufacture_issue,False
2024-07-25 18:34:00.212,70000824,calidad,1221,GT,1,manufacture_issue,False
2024-07-26 09:23:32.506,50000342,cantidad diferente,1221,GT,14,missing_amount,False
2024-07-26 09:25:56.521,50000352,cantidad diferente,1221,GT,2,missing_amount,False
2024-07-26 09:28:03.908,50000352,calidad,1221,GT,2,fold,False
2024-08-08 08:41:32.016,50000352,cantidad diferente,1221,GT,2,missing_amount,False
2024-07-26 09:56:40.056,50000352,calidad,1221,GT,140,rust,False
2024-07-26 09:58:46.389,50000893,calidad,5011,CR,596,rust,False
2024-07-26 10:01:15.586,50000893,calidad,5011,CR,298,rust,False
2024-07-26 11:05:33.826,50000709,calidad,4131,NI,1,manufacture_issue,False
2024-07-26 11:22:14.178,50000151,calidad,4131,NI,2,rust,False
2024-07-26 12:20:50.154,50000909,cantidad diferente,5011,CR,168,missing_amount,False
2024-07-26 13:33:15.803,50000347,calidad,1201,GT,451,rust,True
2024-07-26 13:37:23.072,50000342,calidad,1201,GT,275,rust,True
2024-07-26 13:38:18.238,50000347,calidad,1201,GT,451,rust,False
2024-07-26 13:38:51.512,50000342,calidad,1201,GT,256,rust,False
2024-07-27 11:23:14.349,50000028,calidad,1201,GT,1,fold,False
2024-07-27 19:26:31.041,50011049,cantidad diferente,1201,GT,1,missing_amount,False
2024-07-29 10:53:13.253,50000243,calidad,1131,GT,16,technical_especification,True
2024-07-29 10:55:59.052,50000243,calidad,1131,GT,14,technical_especification,True
2024-07-29 13:55:01.800,50000342,cantidad diferente,1201,GT,01,missing_amount,False
2024-07-29 16:34:48.587,50000352,calidad,1201,GT,1288,rust,True
2024-07-29 17:53:15.314,50000342,cantidad diferente,1131,GT,05,missing_amount,False
2024-07-30 12:52:00.565,50011053,calidad,4131,NI,10,fold,False
2024-07-30 10:54:17.607,50000348,cantidad diferente,4131,NI,300,missing_amount,False
2024-07-30 10:57:43.333,50000145,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-30 11:28:48.922,50004397,cantidad diferente,1063,GT,11,missing_amount,False
2024-07-30 13:00:47.895,70001060,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-30 13:02:17.395,70001062,cantidad diferente,4131,NI,1,missing_amount,False
2024-07-30 13:05:26.778,50011053,calidad,4131,NI,2,fold,False
2024-07-30 13:58:24.071,50000814,calidad,1072,GT,63,technical_especification,False
2024-07-30 14:00:47.802,50000814,calidad,1072,GT,27,technical_especification,False
2024-07-30 14:26:21.860,70001187,cantidad diferente,1131,GT,04,missing_amount,False
2024-07-30 15:30:55.264,50000757,calidad,1201,GT,2,fold,False
2024-07-30 17:18:05.875,50000270,calidad,1072,GT,1,fold,False
2024-07-30 17:20:03.763,50000270,calidad,1072,GT,1,fold,False
2024-07-30 17:29:01.725,50000269,calidad,1072,GT,16,fold,False
2024-07-31 10:21:40.705,50000526,cantidad diferente,4131,NI,20,missing_amount,False
2024-07-31 11:41:34.487,50000384,cantidad diferente,4131,NI,211,missing_amount,False
2024-07-31 13:39:06.766,50000511,cantidad diferente,1063,GT,01,missing_amount,False
2024-07-31 14:23:29.550,50000342,cantidad diferente,1201,GT,01,missing_amount,False
2024-07-31 15:33:34.095,50010921,cantidad diferente,1131,GT,02,missing_amount,False
2024-07-31 16:55:45.794,50000362,producto cruzado,1221,GT,350,cross_product,False
2024-07-31 17:40:22.961,50000243,calidad,1072,GT,5,fold,False
2024-07-31 17:44:01.551,50000941,calidad,1072,GT,2,fold,False
2024-07-31 17:53:27.620,50000105,producto cruzado,1072,GT,10,cross_product,False
2024-08-01 10:23:30.566,50000027,cantidad diferente,5011,CR,94,missing_amount,False
2024-08-01 10:32:03.363,50000540,producto cruzado,5011,CR,20,cross_product,True
2024-08-01 10:53:08.021,50000086,calidad,1072,GT,200,technical_especification,False
2024-08-01 14:33:08.745,50000088,cantidad diferente,1221,GT,2,missing_amount,False
2024-08-05 10:38:38.660,50000089,calidad,1221,GT,2,fold,False
2024-08-01 15:19:34.660,50000347,cantidad diferente,1221,GT,1,missing_amount,False
2024-08-01 16:05:59.940,50000450,cantidad diferente,1063,GT,05,missing_amount,False
2024-08-01 16:10:33.538,50000535,producto cruzado,1063,GT,0100,missing_amount,False
2024-08-01 16:21:55.227,50000129,cantidad diferente,1201,GT,1,missing_amount,False
